rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
188.0,Chinese Taipei,TPE,47.0,39.0,0,AFC,2014-11-27
187.0,Dominica,DMA,48.0,53.0,7,CONCACAF,2014-11-27
186.0,Macau,MAC,49.0,49.0,2,AFC,2014-11-27
185.0,Timor-Leste,TLS,51.0,51.0,3,AFC,2014-11-27
184.0,Solomon Islands,SOL,53.0,53.0,4,OFC,2014-11-27
194.0,Mongolia,MNG,29.0,29.0,1,AFC,2014-11-27
156.0,Curacao,CUW,127.0,171.0,9,CONCACAF,2014-11-27
155.0,Malaysia,MAS,137.0,134.0,-1,AFC,2014-11-27
154.0,New Caledonia,NCL,142.0,142.0,1,OFC,2014-11-27
126.0,Georgia,GEO,239.0,271.0,9,UEFA,2014-11-27
125.0,Bahrain,BHR,243.0,308.0,21,AFC,2014-11-27
124.0,Burundi,BDI,245.0,232.0,-4,CAF,2014-11-27
123.0,Kuwait,KUW,246.0,261.0,3,AFC,2014-11-27
122.0,Lesotho,LES,247.0,266.0,4,CAF,2014-11-27
121.0,Liberia,LBR,249.0,249.0,-2,CAF,2014-11-27
120.0,Moldova,MDA,250.0,262.0,1,UEFA,2014-11-27
119.0,Equatorial Guinea,EQG,251.0,238.0,-6,CAF,2014-11-27
118.0,St Vincent and the Grenadines,VIN,256.0,302.0,13,CONCACAF,2014-11-27
117.0,St Kitts and Nevis,SKN,258.0,279.0,2,CONCACAF,2014-11-27
127.0,Lebanon,LBN,238.0,246.0,3,AFC,2014-11-27
116.0,Niger,NIG,261.0,258.0,-5,CAF,2014-11-27
114.0,Kenya,KEN,271.0,273.0,-2,CAF,2014-11-27
113.0,Palestine,PLE,276.0,297.0,5,AFC,2014-11-27
112.0,Tanzania,TAN,285.0,291.0,2,CAF,2014-11-27
110.0,Canada,CAN,287.0,251.0,-12,CONCACAF,2014-11-27
110.0,Ethiopia,ETH,287.0,289.0,-1,CAF,2014-11-27
109.0,Namibia,NAM,295.0,284.0,-4,CAF,2014-11-27
108.0,Botswana,BOT,309.0,323.0,6,CAF,2014-11-27
106.0,Zimbabwe,ZIM,314.0,330.0,5,CAF,2014-11-27
106.0,Saudi Arabia,KSA,314.0,341.0,9,AFC,2014-11-27
105.0,Faroe Islands,FRO,317.0,42.0,-82,UEFA,2014-11-27
115.0,Sudan,SDN,265.0,298.0,8,CAF,2014-11-27
128.0,Philippines,PHI,231.0,229.0,-1,AFC,2014-11-27
129.0,Luxembourg,LUX,230.0,233.0,3,UEFA,2014-11-27
130.0,Liechtenstein,LIE,219.0,136.0,-25,UEFA,2014-11-27
153.0,Kyrgyz Republic,KGZ,146.0,158.0,3,AFC,2014-11-27
152.0,Grenada,GRN,147.0,176.0,7,CONCACAF,2014-11-27
151.0,Syria,SYR,148.0,154.0,0,AFC,2014-11-27
148.0,Madagascar,MAD,166.0,180.0,5,CAF,2014-11-27
148.0,Turkmenistan,TKM,166.0,197.0,10,AFC,2014-11-27
148.0,Malta,MLT,166.0,129.0,-9,UEFA,2014-11-27
147.0,Chad,CHA,172.0,194.0,6,CAF,2014-11-27
146.0,Central African Republic,CTA,178.0,178.0,2,CAF,2014-11-27
145.0,St Lucia,LCA,179.0,197.0,7,CONCACAF,2014-11-27
144.0,Thailand,THA,182.0,102.0,-21,AFC,2014-11-27
143.0,Barbados,BRB,183.0,172.0,-3,CONCACAF,2014-11-27
142.0,Maldives,MDV,184.0,183.0,0,AFC,2014-11-27
141.0,Mauritania,MTN,195.0,195.0,1,CAF,2014-11-27
140.0,Myanmar,MYA,202.0,207.0,3,AFC,2014-11-27
139.0,Kazakhstan,KAZ,205.0,218.0,7,UEFA,2014-11-27
138.0,Vietnam,VIE,206.0,208.0,2,AFC,2014-11-27
137.0,Korea DPR,PRK,211.0,168.0,-11,AFC,2014-11-27
135.0,Tajikistan,TJK,215.0,214.0,1,AFC,2014-11-27
135.0,Azerbaijan,AZE,215.0,233.0,9,UEFA,2014-11-27
133.0,Afghanistan,AFG,216.0,214.0,-1,AFC,2014-11-27
133.0,New Zealand,NZL,216.0,225.0,2,OFC,2014-11-27
131.0,Aruba,ARU,218.0,218.0,-1,CONCACAF,2014-11-27
131.0,Guinea-Bissau,GNB,218.0,226.0,1,CAF,2014-11-27
103.0,North Macedonia,MKD,324.0,340.0,4,UEFA,2014-11-27
206.0,Cook Islands,COK,4.0,6.0,1,OFC,2014-11-27
208.0,Anguilla,AIA,2.0,2.0,1,CONCACAF,2014-11-27
209.0,Bhutan,BHU,0.0,0.0,0,AFC,2014-12-18
130.0,Philippines,PHI,220.0,231.0,2,AFC,2014-12-18
132.0,Liechtenstein,LIE,219.0,219.0,2,UEFA,2014-12-18
133.0,Guinea-Bissau,GNB,218.0,218.0,2,CAF,2014-12-18
134.0,New Zealand,NZL,216.0,216.0,1,OFC,2014-12-18
135.0,Azerbaijan,AZE,215.0,215.0,0,UEFA,2014-12-18
135.0,Tajikistan,TJK,215.0,215.0,0,AFC,2014-12-18
137.0,Mauritania,MTN,211.0,195.0,-4,CAF,2014-12-18
137.0,Vietnam,VIE,211.0,206.0,-1,AFC,2014-12-18
139.0,Kazakhstan,KAZ,205.0,205.0,0,UEFA,2014-12-18
140.0,St Lucia,LCA,202.0,179.0,-5,CONCACAF,2014-12-18
130.0,Maldives,MDV,220.0,184.0,-12,AFC,2014-12-18
141.0,Myanmar,MYA,200.0,202.0,1,AFC,2014-12-18
143.0,Afghanistan,AFG,190.0,216.0,10,AFC,2014-12-18
144.0,Barbados,BRB,183.0,183.0,1,CONCACAF,2014-12-18
145.0,Central African Republic,CTA,178.0,178.0,-1,CAF,2014-12-18
146.0,Chad,CHA,172.0,172.0,-1,CAF,2014-12-18
147.0,Malta,MLT,166.0,166.0,-1,UEFA,2014-12-18
147.0,Turkmenistan,TKM,166.0,166.0,-1,AFC,2014-12-18
147.0,Madagascar,MAD,166.0,166.0,-1,CAF,2014-12-18
150.0,Korea DPR,PRK,156.0,211.0,13,AFC,2014-12-18
151.0,Syria,SYR,154.0,148.0,0,AFC,2014-12-18
152.0,Kyrgyz Republic,KGZ,146.0,146.0,-1,AFC,2014-12-18
142.0,Thailand,THA,194.0,182.0,-2,AFC,2014-12-18
153.0,New Caledonia,NCL,142.0,142.0,-1,OFC,2014-12-18
129.0,Aruba,ARU,221.0,218.0,-2,CONCACAF,2014-12-18
127.0,Burundi,BDI,232.0,245.0,3,CAF,2014-12-18
105.0,Tanzania,TAN,314.0,285.0,-7,CAF,2014-12-18
106.0,Dominican Republic,DOM,310.0,361.0,15,CONCACAF,2014-12-18
107.0,Botswana,BOT,309.0,309.0,-1,CAF,2014-12-18
108.0,Zimbabwe,ZIM,308.0,314.0,2,CAF,2014-12-18
109.0,Namibia,NAM,295.0,295.0,0,CAF,2014-12-18
110.0,Sudan,SDN,294.0,265.0,-5,CAF,2014-12-18
111.0,Ethiopia,ETH,290.0,287.0,1,CAF,2014-12-18
112.0,Canada,CAN,287.0,287.0,2,CONCACAF,2014-12-18
113.0,Palestine,PLE,271.0,276.0,0,AFC,2014-12-18
113.0,Cuba,CUB,271.0,423.0,34,CONCACAF,2014-12-18
128.0,Luxembourg,LUX,230.0,230.0,-1,UEFA,2014-12-18
115.0,Liberia,LBR,268.0,249.0,-6,CAF,2014-12-18
116.0,Niger,NIG,261.0,261.0,0,CAF,2014-12-18
118.0,St Kitts and Nevis,SKN,258.0,258.0,1,CONCACAF,2014-12-18
119.0,St Vincent and the Grenadines,VIN,256.0,256.0,1,CONCACAF,2014-12-18
120.0,Equatorial Guinea,EQG,251.0,251.0,1,CAF,2014-12-18
121.0,Moldova,MDA,250.0,250.0,1,UEFA,2014-12-18
122.0,Bahrain,BHR,249.0,243.0,-3,AFC,2014-12-18
123.0,Lesotho,LES,247.0,247.0,1,CAF,2014-12-18
124.0,Kuwait,KUW,246.0,246.0,1,AFC,2014-12-18
125.0,Georgia,GEO,239.0,239.0,-1,UEFA,2014-12-18
126.0,Lebanon,LBN,238.0,238.0,-1,AFC,2014-12-18
116.0,Kenya,KEN,261.0,271.0,2,CAF,2014-12-18
104.0,Faroe Islands,FRO,317.0,317.0,-1,UEFA,2014-12-18
154.0,Malaysia,MAS,138.0,137.0,-1,AFC,2014-12-18
156.0,Hong Kong,HKG,134.0,120.0,-3,AFC,2014-12-18
183.0,Solomon Islands,SOL,53.0,53.0,-1,OFC,2014-12-18
184.0,Dominica,DMA,52.0,48.0,-3,CONCACAF,2014-12-18
185.0,Timor-Leste,TLS,51.0,51.0,0,AFC,2014-12-18
186.0,Nepal,NEP,49.0,58.0,7,AFC,2014-12-18
186.0,Macau,MAC,49.0,49.0,0,AFC,2014-12-18
188.0,Pakistan,PAK,45.0,54.0,5,AFC,2014-12-18
189.0,South Sudan,SSD,43.0,43.0,0,CAF,2014-12-18
190.0,Mauritius,MRI,36.0,32.0,-1,CAF,2014-12-18
191.0,Vanuatu,VAN,33.0,33.0,1,OFC,2014-12-18
192.0,Fiji,FIJ,30.0,30.0,0,OFC,2014-12-18
182.0,Chinese Taipei,TPE,54.0,47.0,-6,AFC,2014-12-18
192.0,Samoa,SAM,30.0,30.0,0,OFC,2014-12-18
195.0,Bahamas,BAH,26.0,26.0,0,CONCACAF,2014-12-18
196.0,Tonga,TGA,17.0,17.0,0,OFC,2014-12-18
197.0,US Virgin Islands,VIR,16.0,16.0,0,CONCACAF,2014-12-18
198.0,Brunei Darussalam,BRU,15.0,15.0,0,AFC,2014-12-18
199.0,Papua New Guinea,PNG,13.0,13.0,0,OFC,2014-12-18
200.0,American Samoa,ASA,12.0,12.0,0,OFC,2014-12-18
201.0,Andorra,AND,9.0,9.0,0,UEFA,2014-12-18
202.0,British Virgin Islands,VGB,8.0,8.0,0,CONCACAF,2014-12-18
202.0,Eritrea,ERI,8.0,8.0,0,CAF,2014-12-18
204.0,Somalia,SOM,6.0,4.0,-2,CAF,2014-12-18
194.0,Mongolia,MNG,29.0,29.0,0,AFC,2014-12-18
155.0,Grenada,GRN,137.0,147.0,3,CONCACAF,2014-12-18
179.0,Cambodia,CAM,55.0,55.0,-1,AFC,2014-12-18
179.0,Bermuda,BER,55.0,55.0,-1,CONCACAF,2014-12-18
157.0,Singapore,SGP,131.0,123.0,-1,AFC,2014-12-18
158.0,Curacao,CUW,125.0,127.0,2,CONCACAF,2014-12-18
159.0,Indonesia,IDN,123.0,126.0,2,AFC,2014-12-18
160.0,Laos,LAO,121.0,120.0,1,AFC,2014-12-18
161.0,Guam,GUM,119.0,105.0,-4,AFC,2014-12-18
161.0,Puerto Rico,PUR,119.0,119.0,0,CONCACAF,2014-12-18
163.0,Suriname,SUR,115.0,109.0,-1,CONCACAF,2014-12-18
164.0,Eswatini,SWZ,113.0,113.0,2,CAF,2014-12-18
165.0,Bangladesh,BAN,103.0,111.0,2,AFC,2014-12-18
166.0,Tahiti,TAH,100.0,100.0,0,OFC,2014-12-18
179.0,San Marino,SMR,55.0,55.0,-1,UEFA,2014-12-18
167.0,Guyana,GUY,92.0,84.0,-3,CONCACAF,2014-12-18
169.0,Montserrat,MSR,86.0,86.0,1,CONCACAF,2014-12-18
170.0,Sao Tome and Principe,STP,84.0,84.0,0,CAF,2014-12-18
171.0,India,IND,79.0,84.0,1,AFC,2014-12-18
172.0,Sri Lanka,SRI,78.0,85.0,3,AFC,2014-12-18
173.0,Comoros,COM,75.0,77.0,0,CAF,2014-12-18
173.0,Nicaragua,NCA,75.0,75.0,-1,CONCACAF,2014-12-18
175.0,Belize,BLZ,74.0,74.0,-2,CONCACAF,2014-12-18
176.0,Yemen,YEM,69.0,75.0,2,AFC,2014-12-18
177.0,Turks and Caicos Islands,TCA,66.0,66.0,-1,CONCACAF,2014-12-18
178.0,Seychelles,SEY,61.0,75.0,4,CAF,2014-12-18
168.0,The Gambia,GAM,90.0,90.0,1,CAF,2014-12-18
205.0,Cayman Islands,CAY,5.0,5.0,1,CONCACAF,2014-12-18
103.0,Iraq,IRQ,320.0,321.0,-1,AFC,2014-12-18
100.0,Australia,AUS,324.0,327.0,-2,AFC,2014-12-18
27.0,USA,USA,836.0,836.0,-1,CONCACAF,2014-12-18
28.0,Côte d'Ivoire,CIV,833.0,861.0,4,CAF,2014-12-18
29.0,Bosnia and Herzegovina,BIH,817.0,808.0,0,UEFA,2014-12-18
30.0,Denmark,DEN,804.0,804.0,0,UEFA,2014-12-18
31.0,Russia,RUS,789.0,789.0,0,UEFA,2014-12-18
32.0,Israel,ISR,788.0,788.0,0,UEFA,2014-12-18
33.0,Iceland,ISL,761.0,761.0,0,UEFA,2014-12-18
34.0,Wales,WAL,748.0,748.0,0,UEFA,2014-12-18
35.0,Senegal,SEN,734.0,734.0,0,CAF,2014-12-18
36.0,Scotland,SCO,729.0,729.0,0,UEFA,2014-12-18
26.0,Ecuador,ECU,852.0,852.0,-1,CONMEBOL,2014-12-18
37.0,Ghana,GHA,714.0,714.0,0,CAF,2014-12-18
39.0,Guinea,GUI,706.0,698.0,1,CAF,2014-12-18
40.0,Cabo Verde,CPV,693.0,693.0,1,CAF,2014-12-18
41.0,Poland,POL,680.0,684.0,1,UEFA,2014-12-18
42.0,Cameroon,CMR,665.0,664.0,1,CAF,2014-12-18
43.0,Nigeria,NGA,656.0,656.0,1,CAF,2014-12-18
44.0,Sweden,SWE,646.0,646.0,1,UEFA,2014-12-18
45.0,Hungary,HUN,632.0,632.0,1,UEFA,2014-12-18
46.0,Zambia,ZAM,625.0,516.0,-16,CAF,2014-12-18
47.0,Slovenia,SVN,622.0,622.0,2,UEFA,2014-12-18
48.0,Northern Ireland,NIR,615.0,615.0,1,UEFA,2014-12-18
38.0,Serbia,SRB,713.0,617.0,-8,UEFA,2014-12-18
49.0,Turkey,TUR,604.0,604.0,1,UEFA,2014-12-18
25.0,Ukraine,UKR,854.0,854.0,-1,UEFA,2014-12-18
23.0,Austria,AUT,863.0,863.0,0,UEFA,2014-12-18
1.0,Germany,GER,1725.0,1725.0,0,UEFA,2014-12-18
2.0,Argentina,ARG,1538.0,1538.0,0,CONMEBOL,2014-12-18
3.0,Colombia,COL,1450.0,1450.0,0,CONMEBOL,2014-12-18
4.0,Belgium,BEL,1417.0,1417.0,0,UEFA,2014-12-18
5.0,Netherlands,NED,1374.0,1374.0,0,UEFA,2014-12-18
6.0,Brazil,BRA,1316.0,1316.0,0,CONMEBOL,2014-12-18
7.0,Portugal,POR,1160.0,1160.0,0,UEFA,2014-12-18
7.0,France,FRA,1160.0,1160.0,0,UEFA,2014-12-18
9.0,Spain,ESP,1142.0,1142.0,0,UEFA,2014-12-18
10.0,Uruguay,URU,1135.0,1135.0,0,CONMEBOL,2014-12-18
24.0,Greece,GRE,856.0,856.0,-1,UEFA,2014-12-18
11.0,Italy,ITA,1103.0,1103.0,0,UEFA,2014-12-18
13.0,England,ENG,1032.0,1032.0,0,UEFA,2014-12-18
14.0,Chile,CHI,1022.0,1022.0,0,CONMEBOL,2014-12-18
15.0,Romania,ROU,1014.0,1014.0,0,UEFA,2014-12-18
16.0,Costa Rica,CRC,997.0,995.0,0,CONCACAF,2014-12-18
17.0,Czechia,CZE,987.0,987.0,0,UEFA,2014-12-18
18.0,Algeria,ALG,948.0,948.0,0,CAF,2014-12-18
19.0,Croatia,CRO,946.0,946.0,0,UEFA,2014-12-18
20.0,Mexico,MEX,913.0,913.0,0,CONCACAF,2014-12-18
21.0,Slovakia,SVK,891.0,891.0,0,UEFA,2014-12-18
22.0,Tunisia,TUN,867.0,867.0,0,CAF,2014-12-18
12.0,Switzerland,SUI,1091.0,1091.0,0,UEFA,2014-12-18
102.0,Saudi Arabia,KSA,323.0,314.0,-4,AFC,2014-12-18
50.0,Mali,MLI,603.0,603.0,1,CAF,2014-12-18
52.0,South Africa,RSA,579.0,568.0,1,CAF,2014-12-18
79.0,Armenia,ARM,436.0,436.0,2,UEFA,2014-12-18
80.0,Angola,ANG,395.0,394.0,-1,CAF,2014-12-18
81.0,Morocco,MAR,393.0,393.0,-1,CAF,2014-12-18
81.0,United Arab Emirates,UAE,393.0,385.0,-4,AFC,2014-12-18
81.0,Jordan,JOR,393.0,382.0,-5,AFC,2014-12-18
84.0,Estonia,EST,390.0,390.0,1,UEFA,2014-12-18
85.0,Bolivia,BOL,375.0,375.0,-2,CONMEBOL,2014-12-18
86.0,Sierra Leone,SLE,374.0,387.0,2,CAF,2014-12-18
87.0,Cyprus,CYP,372.0,372.0,-1,UEFA,2014-12-18
88.0,Venezuela,VEN,369.0,369.0,-1,CONMEBOL,2014-12-18
78.0,Libya,LBY,437.0,437.0,2,CAF,2014-12-18
89.0,Benin,BEN,361.0,361.0,-2,CAF,2014-12-18
90.0,El Salvador,SLV,358.0,358.0,-3,CONCACAF,2014-12-18
92.0,Lithuania,LTU,355.0,355.0,-3,UEFA,2014-12-18
93.0,Oman,OMA,347.0,351.0,-3,AFC,2014-12-18
94.0,Antigua and Barbuda,ATG,344.0,413.0,14,CONCACAF,2014-12-18
95.0,Qatar,QAT,342.0,338.0,-3,AFC,2014-12-18
96.0,Latvia,LVA,339.0,339.0,-1,UEFA,2014-12-18
97.0,China PR,CHN,336.0,336.0,-2,AFC,2014-12-18
98.0,Mozambique,MOZ,332.0,334.0,-2,CAF,2014-12-18
99.0,Belarus,BLR,331.0,331.0,-2,UEFA,2014-12-18
100.0,North Macedonia,MKD,324.0,324.0,-3,UEFA,2014-12-18
90.0,Malawi,MWI,358.0,357.0,-4,CAF,2014-12-18
51.0,IR Iran,IRN,580.0,547.0,-5,AFC,2014-12-18
76.0,Paraguay,PAR,438.0,438.0,1,CONMEBOL,2014-12-18
75.0,Jamaica,JAM,449.0,467.0,4,CONCACAF,2014-12-18
53.0,Peru,PER,565.0,565.0,1,CONMEBOL,2014-12-18
54.0,Japan,JPN,563.0,563.0,1,AFC,2014-12-18
55.0,Trinidad and Tobago,TRI,551.0,553.0,1,CONCACAF,2014-12-18
56.0,Congo DR,COD,548.0,548.0,1,CAF,2014-12-18
57.0,Panama,PAN,547.0,547.0,1,CONCACAF,2014-12-18
58.0,Albania,ALB,543.0,577.0,8,UEFA,2014-12-18
59.0,Montenegro,MNE,537.0,537.0,1,UEFA,2014-12-18
60.0,Egypt,EGY,531.0,527.0,0,CAF,2014-12-18
61.0,Congo,CGO,529.0,529.0,2,CAF,2014-12-18
62.0,Togo,TOG,524.0,516.0,0,CAF,2014-12-18
76.0,Uganda,UGA,438.0,425.0,-2,CAF,2014-12-18
63.0,Burkina Faso,BFA,523.0,510.0,-2,CAF,2014-12-18
65.0,Gabon,GAB,511.0,511.0,1,CAF,2014-12-18
66.0,Bulgaria,BUL,506.0,506.0,0,UEFA,2014-12-18
67.0,Norway,NOR,500.0,500.0,0,UEFA,2014-12-18
68.0,Rwanda,RWA,494.0,367.0,-22,CAF,2014-12-18
69.0,Korea Republic,KOR,481.0,481.0,0,AFC,2014-12-18
70.0,Finland,FIN,468.0,468.0,0,UEFA,2014-12-18
71.0,Honduras,HON,461.0,461.0,-1,CONCACAF,2014-12-18
72.0,Guatemala,GUA,458.0,458.0,-1,CONCACAF,2014-12-18
72.0,Haiti,HAI,458.0,484.0,4,CONCACAF,2014-12-18
74.0,Uzbekistan,UZB,454.0,448.0,0,AFC,2014-12-18
64.0,Republic of Ireland,IRL,519.0,519.0,3,UEFA,2014-12-18
206.0,Djibouti,DJI,4.0,5.0,2,CAF,2014-12-18
206.0,Cook Islands,COK,4.0,4.0,0,OFC,2014-12-18
208.0,Anguilla,AIA,2.0,2.0,0,CONCACAF,2014-12-18
133.0,Vietnam,VIE,218.0,211.0,-4,AFC,2015-01-08
133.0,Guinea-Bissau,GNB,218.0,218.0,0,CAF,2015-01-08
135.0,New Zealand,NZL,216.0,216.0,1,OFC,2015-01-08
136.0,Azerbaijan,AZE,215.0,215.0,1,UEFA,2015-01-08
136.0,Tajikistan,TJK,215.0,215.0,1,AFC,2015-01-08
138.0,Mauritania,MTN,213.0,211.0,1,CAF,2015-01-08
139.0,Kazakhstan,KAZ,205.0,205.0,0,UEFA,2015-01-08
140.0,St Lucia,LCA,202.0,202.0,0,CONCACAF,2015-01-08
141.0,Myanmar,MYA,200.0,200.0,0,AFC,2015-01-08
142.0,Afghanistan,AFG,190.0,190.0,-1,AFC,2015-01-08
132.0,Liechtenstein,LIE,219.0,219.0,0,UEFA,2015-01-08
143.0,Barbados,BRB,183.0,183.0,-1,CONCACAF,2015-01-08
145.0,Central African Republic,CTA,178.0,178.0,0,CAF,2015-01-08
146.0,Chad,CHA,172.0,172.0,0,CAF,2015-01-08
147.0,Malta,MLT,166.0,166.0,0,UEFA,2015-01-08
147.0,Turkmenistan,TKM,166.0,166.0,0,AFC,2015-01-08
147.0,Madagascar,MAD,166.0,166.0,0,CAF,2015-01-08
150.0,Korea DPR,PRK,157.0,156.0,0,AFC,2015-01-08
151.0,Syria,SYR,156.0,154.0,0,AFC,2015-01-08
152.0,Kyrgyz Republic,KGZ,146.0,146.0,0,AFC,2015-01-08
153.0,New Caledonia,NCL,142.0,142.0,0,OFC,2015-01-08
154.0,Malaysia,MAS,139.0,138.0,0,AFC,2015-01-08
144.0,Thailand,THA,182.0,194.0,2,AFC,2015-01-08
155.0,Grenada,GRN,137.0,137.0,0,CONCACAF,2015-01-08
131.0,Maldives,MDV,220.0,220.0,1,AFC,2015-01-08
129.0,Aruba,ARU,221.0,221.0,0,CONCACAF,2015-01-08
107.0,Zimbabwe,ZIM,301.0,308.0,-1,CAF,2015-01-08
108.0,Sudan,SDN,296.0,294.0,-2,CAF,2015-01-08
109.0,Ethiopia,ETH,294.0,290.0,-2,CAF,2015-01-08
110.0,Bahrain,BHR,292.0,249.0,-12,AFC,2015-01-08
111.0,Namibia,NAM,291.0,295.0,2,CAF,2015-01-08
112.0,Canada,CAN,287.0,287.0,0,CONCACAF,2015-01-08
113.0,Cuba,CUB,271.0,271.0,0,CONCACAF,2015-01-08
114.0,Iraq,IRQ,269.0,320.0,11,AFC,2015-01-08
115.0,Palestine,PLE,268.0,271.0,2,AFC,2015-01-08
115.0,Liberia,LBR,268.0,268.0,0,CAF,2015-01-08
129.0,Philippines,PHI,221.0,220.0,-1,AFC,2015-01-08
117.0,Kenya,KEN,262.0,261.0,1,CAF,2015-01-08
119.0,Niger,NIG,259.0,261.0,3,CAF,2015-01-08
120.0,St Kitts and Nevis,SKN,258.0,258.0,2,CONCACAF,2015-01-08
121.0,St Vincent and the Grenadines,VIN,256.0,256.0,2,CONCACAF,2015-01-08
122.0,Lebanon,LBN,251.0,238.0,-4,AFC,2015-01-08
123.0,Moldova,MDA,250.0,250.0,2,UEFA,2015-01-08
124.0,Lesotho,LES,245.0,247.0,1,CAF,2015-01-08
125.0,Kuwait,KUW,241.0,246.0,1,AFC,2015-01-08
126.0,Georgia,GEO,239.0,239.0,1,UEFA,2015-01-08
127.0,Luxembourg,LUX,230.0,230.0,-1,UEFA,2015-01-08
128.0,Burundi,BDI,227.0,232.0,1,CAF,2015-01-08
118.0,Equatorial Guinea,EQG,260.0,251.0,-2,CAF,2015-01-08
156.0,Hong Kong,HKG,134.0,134.0,0,AFC,2015-01-08
209.0,Bhutan,BHU,0.0,0.0,0,AFC,2015-01-08
158.0,Curacao,CUW,125.0,125.0,0,CONCACAF,2015-01-08
186.0,Nepal,NEP,49.0,49.0,0,AFC,2015-01-08
186.0,Macau,MAC,49.0,49.0,0,AFC,2015-01-08
188.0,Pakistan,PAK,45.0,45.0,0,AFC,2015-01-08
189.0,South Sudan,SSD,43.0,43.0,0,CAF,2015-01-08
190.0,Mauritius,MRI,36.0,36.0,0,CAF,2015-01-08
191.0,Vanuatu,VAN,33.0,33.0,0,OFC,2015-01-08
192.0,Fiji,FIJ,30.0,30.0,0,OFC,2015-01-08
192.0,Samoa,SAM,30.0,30.0,0,OFC,2015-01-08
194.0,Mongolia,MNG,29.0,29.0,0,AFC,2015-01-08
195.0,Bahamas,BAH,26.0,26.0,0,CONCACAF,2015-01-08
185.0,Timor-Leste,TLS,51.0,51.0,0,AFC,2015-01-08
196.0,Tonga,TGA,17.0,17.0,0,OFC,2015-01-08
198.0,Brunei Darussalam,BRU,15.0,15.0,0,AFC,2015-01-08
199.0,Papua New Guinea,PNG,13.0,13.0,0,OFC,2015-01-08
200.0,American Samoa,ASA,12.0,12.0,0,OFC,2015-01-08
201.0,Andorra,AND,9.0,9.0,0,UEFA,2015-01-08
202.0,British Virgin Islands,VGB,8.0,8.0,0,CONCACAF,2015-01-08
202.0,Eritrea,ERI,8.0,8.0,0,CAF,2015-01-08
204.0,Somalia,SOM,6.0,6.0,0,CAF,2015-01-08
205.0,Cayman Islands,CAY,5.0,5.0,0,CONCACAF,2015-01-08
206.0,Djibouti,DJI,4.0,4.0,0,CAF,2015-01-08
206.0,Cook Islands,COK,4.0,4.0,0,OFC,2015-01-08
197.0,US Virgin Islands,VIR,16.0,16.0,0,CONCACAF,2015-01-08
184.0,Dominica,DMA,52.0,52.0,0,CONCACAF,2015-01-08
183.0,Solomon Islands,SOL,53.0,53.0,0,OFC,2015-01-08
182.0,Chinese Taipei,TPE,54.0,54.0,0,AFC,2015-01-08
159.0,Indonesia,IDN,122.0,123.0,0,AFC,2015-01-08
160.0,Laos,LAO,121.0,121.0,0,AFC,2015-01-08
161.0,Guam,GUM,119.0,119.0,0,AFC,2015-01-08
161.0,Puerto Rico,PUR,119.0,119.0,0,CONCACAF,2015-01-08
163.0,Suriname,SUR,115.0,115.0,0,CONCACAF,2015-01-08
164.0,Eswatini,SWZ,113.0,113.0,0,CAF,2015-01-08
165.0,Bangladesh,BAN,103.0,103.0,0,AFC,2015-01-08
166.0,Tahiti,TAH,100.0,100.0,0,OFC,2015-01-08
167.0,Guyana,GUY,92.0,92.0,0,CONCACAF,2015-01-08
168.0,The Gambia,GAM,90.0,90.0,0,CAF,2015-01-08
169.0,Montserrat,MSR,86.0,86.0,0,CONCACAF,2015-01-08
170.0,Sao Tome and Principe,STP,84.0,84.0,0,CAF,2015-01-08
171.0,India,IND,79.0,79.0,0,AFC,2015-01-08
172.0,Sri Lanka,SRI,78.0,78.0,0,AFC,2015-01-08
173.0,Comoros,COM,75.0,75.0,0,CAF,2015-01-08
173.0,Nicaragua,NCA,75.0,75.0,0,CONCACAF,2015-01-08
175.0,Belize,BLZ,74.0,74.0,0,CONCACAF,2015-01-08
176.0,Yemen,YEM,67.0,69.0,0,AFC,2015-01-08
177.0,Turks and Caicos Islands,TCA,66.0,66.0,0,CONCACAF,2015-01-08
178.0,Seychelles,SEY,61.0,61.0,0,CAF,2015-01-08
179.0,Bermuda,BER,55.0,55.0,0,CONCACAF,2015-01-08
179.0,San Marino,SMR,55.0,55.0,0,UEFA,2015-01-08
179.0,Cambodia,CAM,55.0,55.0,0,AFC,2015-01-08
106.0,Botswana,BOT,308.0,309.0,-1,CAF,2015-01-08
157.0,Singapore,SGP,133.0,131.0,0,AFC,2015-01-08
105.0,Dominican Republic,DOM,310.0,310.0,-1,CONCACAF,2015-01-08
103.0,Faroe Islands,FRO,317.0,317.0,-1,UEFA,2015-01-08
28.0,Côte d'Ivoire,CIV,833.0,833.0,0,CAF,2015-01-08
29.0,Bosnia and Herzegovina,BIH,817.0,817.0,0,UEFA,2015-01-08
30.0,Denmark,DEN,804.0,804.0,0,UEFA,2015-01-08
31.0,Russia,RUS,789.0,789.0,0,UEFA,2015-01-08
32.0,Israel,ISR,788.0,788.0,0,UEFA,2015-01-08
33.0,Iceland,ISL,761.0,761.0,0,UEFA,2015-01-08
34.0,Wales,WAL,748.0,748.0,0,UEFA,2015-01-08
35.0,Senegal,SEN,734.0,734.0,0,CAF,2015-01-08
36.0,Scotland,SCO,729.0,729.0,0,UEFA,2015-01-08
